job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips,source,extracted_skills
3901634997,Chenega Professional Services Strategic  Business Unit,IT Financial Management System and Data Analyst,"Come join a company that strives for Extraordinary People and Exceptional Performance! Eagle One Solutions, Inc., a Chenega Professional Services’ company, is looking for an IT Financial Management System and Data Analyst to support the implementation of a sophisticated IT Financial Management solution into a complex government agency environment. The Financial Management System and Data Analyst will be broadly skilled in federal financial management and budget processes, project management, data analysis, business analysis and reporting tools, and be well-versed technically in SQL, data structures and design, ETL, pivot tables and data validation.
Our company offers employees the opportunity to join a team where there is a robust employee benefits program, management engagement, quality leadership, an atmosphere of teamwork, recognition for performance, and promotion opportunities. We actively strive to channel our highly engaged employee’s knowledge, critical thinking, innovative solutions for our clients.
ResponsibilitiesDevelop an implementation plan for the IT Financial Management (ITFM) solution that is product agnostic (aligns to any number of ITFM solutions available on the market).Document and determine all data elements required to implement a “front end” ITFM User Interface that is consistent with the current budget execution and formulation policy, process, and procedure.Apply statistical methods to analyze data and generate useful business and analytical reports.Identify efficient methods and frameworks to streamline data management, aggregation, and reporting.Use data to create models that depict trends in ITFM performance.Conduct data modeling, data querying, dashboard building using tools such as Tableau.Become a SME on the client's data sources, dashboards and federal reporting requirements.Identify and document inconsistencies or errors in authoritative data sources information.Provide database design, database dictionary, and other documentation to assist in an ITFM platform configuration.Help initialize and participate in an ITFM committee that will make recommendations for and maintain/update processes and procedures, make recommendations for strategic goals and tactical objectives to achieve those goals, metrics to measure those objectives, and new/other IT financial governance issues.Design, develop, and deliver communications and communications documentation designed to provide an efficient and effective implementation of an ITFM solution.
QualificationsBachelor's Degree in a business management or related technical discipline, or the equivalent combination of education, technical certifications or training, or work experience.4 years or more of experience in Federal IT Financial Management, database development, data analysis, design, reporting, and documentation.Active or ability to obtain a Public Trust clearance.Knowledge, Skills and Abilities:Federal IT Financial Management systems experienceDashboard development and maintenanceData structure design, development and managementPivot table design and developmentSQL command structureData ETL design and developmentGoogle Suite experience
Final salary determination based on skill-set, qualifications, and approved funding.
Many of our jobs come with great benefits – Some offerings are dependent upon the role, work schedule, or location, and may include the following:Paid Time OffPTO / Vacation – 5.67 hours accrued per pay period / 136 hours accrued annuallyPaid Holidays - 11California residents receive an additional 24 hours of sick leave a yearHealth & WellnessMedicalDentalVisionPrescriptionEmployee Assistance ProgramShort- & Long-Term DisabilityLife and AD&D InsuranceSpending AccountFlexible Spending AccountHealth Savings AccountHealth Reimbursement AccountDependent Care Spending AccountCommuter BenefitsRetirement401k / 401aVoluntary BenefitsHospital IndemnityCritical IllnessAccident InsurancePet InsuranceLegal InsuranceID Theft Protection
Teleworking Permitted?
YesTeleworking Details
Remote - Quarterly Onsite MeetingsEstimated Salary/Wage
USD $145,000.00/Yr. Up to USD $165,000.00/Yr.",165000.0,YEARLY,United States,10958324.0,204.0,,145000.0,Full-time,53.0,1713210140000.0,1.0,https://www.linkedin.com/jobs/view/3901634997/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715802140000.0,,Mid-Senior level,,1713210140000.0,,0,FULL_TIME,USD,BASE_SALARY,155000.0,,,kaggle_us,"['SQL', 'Tableau', 'ETL']"
3901938817,Gainwell Technologies,Senior Business Analyst,"Be part of a team that unleashes the power of leading-edge technologies to help improve the health and well-being of those most vulnerable in our country and communities. Working at Gainwell carries its rewards. You’ll have an incredible opportunity to grow your career in a company that values work flexibility, learning, and career development. You’ll add to your technical credentials and certifications while enjoying a generous, flexible vacation policy and educational assistance. We also have comprehensive leadership and technical development academies to help build your skills and capabilities.

Summary

As a Senior Professional Business Process Reengineering - Automation Specialist at Gainwell, you can contribute your skills as we harness the power of technology to help our clients improve the health and well-being of the members they serve — a community’s most vulnerable. Connect your passion with purpose, teaming with people who thrive on finding innovative solutions to some of healthcare’s biggest challenges. Here are the details on this position.

Your role in our mission

 Coordinate with business users to translate business requirements into technical requirements for reporting purposes. Analyzes, plans, and implements moderately complex operational process improvement needs. Supports long-term planning sessions with a single client to improve business processes, generally involving use and improvement of information systems and goals.  Identifies process improvement needs and communicates issues to authorized personnel to ensure that client and company needs are met in a timely manner.  Provides consultation on the use of moderately complex re-engineering techniques to improve process performance and product quality. Deploys plans from conception through closing on moderately complex aspects of re-engineering projects. Develops moderately complex metrics that provide data for process management and indicators for future improvement opportunities. Collects data to identify root cause problems. Researches, recommends, and approves processes to aid in the translation of business objectives into functional requirements and solution design. Measures performance against process requirements, aligning improvement projects to close performance shortfalls.  Serves as an information solution liaison in a specific business unit or organization for process improvement, business processes and systems integration. Works in conjunction with business strategies program leaders to provide desired re-engineering practices and to ensure alignment of re-engineering initiatives to business objectives. Surveys and analyzes best practices for techniques and processes. Supports pilot projects and internal case studies for trial usage improvement methods or approaches.  Works with management to align projects to strategy. Assesses the degree of risk impact, timeframe, and cost of re-engineering required to achieve the desired future state. Acts as re-engineering consultant to other transformation teams in methods, techniques, and tools to ensure adherence to company guidelines. 

What we're looking for

6 years’ experience in Business Process Reengineering experience5 years' experience in SQL / NoSQLExperience working with business processing models, Process Design, Requirements Management, and Project ManagementExperience working with Health Care related data preferred

What you should expect in this role

Fully remote opportunity with the option to work anywhere within the United StateThe team is looking for a Process Engineer with the technical background to implement automation-based process improvements. The deadline to submit applications for this posting is 4/25/2024. 

Video cameras must be used during all interviews, as well as during the initial week of orientation.

The pay range for this position is $69,400.00 - $99,200.00 per year, however, the base pay offered may vary depending on geographic region, internal equity, job-related knowledge, skills, and experience among other factors. Put your passion to work at Gainwell. You’ll have the opportunity to grow your career in a company that values work flexibility, learning, and career development. All salaried, full-time candidates are eligible for our generous, flexible vacation policy, a 401(k) employer match, comprehensive health benefits , and educational assistance. We also have a variety of leadership and technical development academies to help build your skills and capabilities.

We believe nothing is impossible when you bring together people who care deeply about making healthcare work better for everyone. Build your career with Gainwell, an industry leader. You’ll be joining a company where collaboration, innovation, and inclusion fuel our growth. Learn more about Gainwell at our company website and visit our Careers site for all available job role openings.

Gainwell Technologies is committed to a diverse, equitable, and inclusive workplace. We are proud to be an Equal Opportunity Employer, where all qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, gender (including pregnancy, childbirth, or related medical condition), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We celebrate diversity and are dedicated to creating an inclusive environment for all employees.",99200.0,YEARLY,"Texas, United States",67155308.0,5.0,,69400.0,Full-time,1.0,1713471113000.0,1.0,https://www.linkedin.com/jobs/view/3901938817/?trk=jobs_biz_prem_srch,https://jobs.gainwelltechnologies.com/job/Any-city-Senior-Business-Analyst-TX-99999/1157198100/?utm_source=LINKEDIN&utm_medium=referrer,OffsiteApply,1716063832000.0,,Mid-Senior level,,1713471832000.0,jobs.gainwelltechnologies.com,0,FULL_TIME,USD,BASE_SALARY,84300.0,,,kaggle_us,['SQL']
3901950460,Emeritus,Data Analyst,"Emeritus is committed to teaching the skills of the future by making high-quality education accessible and affordable to individuals, companies, and governments around the world. It does this by collaborating with more than 50 top-tier universities across the United States, Europe, Latin America, Southeast Asia, India and China. Emeritus’ short courses, degree programs, professional certificates, and senior executive programs help individuals learn new skills and transform their lives, companies and organizations. Its unique model of state-of-the-art technology, curriculum innovation, and hands-on instruction from senior faculty, mentors and coaches has educated more than 250,000 individuals across 80+ countries.
Founded in 2015, Emeritus, part of Eruditus Group, has more than 1,800 employees globally and offices in Mumbai, New Delhi, Shanghai, Singapore, Palo Alto, Mexico City, New York, Boston, London, and Dubai. Following its $650 million Series E funding round in August 2021, the Company is valued at $3.2 billion, and is backed by Accel, SoftBank Vision Fund 2, the Chan Zuckerberg Initiative, Leeds Illuminate, Prosus Ventures, Sequoia Capital India, and Bertelsmann.
Job Description:Emeritus is seeking a Data Analyst to join our client operations team on the Enterprise (B2B) team. This role will report into the Director of Client Operations. As part of the client operations team, which functions as the “back of ho/use” for our delivery function, this role will be responsible for working closely with the Director of Client Operations to establish and execute processes/best practices around measuring, tracking, and reporting on learner interest, participation, progress, and engagement. This person will also work closely with the account-owning members of our organization to analyze and present compelling data-backed success stories that support growing client accounts in high-caliber and intuitive visualizations.
Key ResponsibilitiesOn an account-by-account basis, support data analysis and interpretation so our engagement team can tell better impact stories to our clients, which may include activities such as:Report and Dashboard Development: Create persuasive and compelling reports that capture key insights around learning impact for our clients; create effective and intuitive dashboards to track learner participation, progress, and engagement.Data Visualization and Storytelling: Utilize advanced visualization techniques to present complex data in an easily understandable format.Learner and Client Insights Analysis: Analyze behaviors, patterns, trends, and interests of our learners and clients to provide insights to our account management and sales teams about potential upselling opportunities.Cross-Functional Collaboration: Work closely with account management, sales, and technical operations teams to align data-driven insights with business objectives.Enablement of learner measurement and account storytelling. Inform the client engagement and instructional design teams on the creation of measurement tactics to assess the participation, engagement, and learning outcomes of our programs.
Required experience4+ years of experience in data analytics focused on insights and data storytelling2+ years of experience in spreadsheeting software (like Excel or Google Sheets), SQL, and dashboarding software (like Tableau, Looker, or Power BI)2+ years of experience in the creation of effective measurement tactics (surveys, assessments, interviews, polls, etc)Strong analytical thinking and problem-solving skills.Experience in a creative, highly collaborative, agile, ambiguous, and fast-changing environment.Results-oriented. Organized & methodical. Ability to meet deadlines and multi-task under pressure.Passion for Customer centricity, enablement, operations, innovation, and customer delightExcellent verbal and written communication skills
Preferred experiencePrevious experience as a Learning & Development Analyst, Marketing Analyst, or Business AnalystA background in the professional learning/education space.A quantitative background or degree.Machine learning and artificial intelligence (ML/AI) technical skills will not be used in this position.
Salary Range Description:Applicants must be currently authorized to work in the United States on a full-time basis. The compensation for this position ranges from $80,000 - $100,000 annually. Pay will be determined on several factors including but not limited to location, skills, experience and may vary from the range listed above. Additional compensation includes industry leading benefits Emeritus provides such as: a comprehensive benefits package, 401K savings plan, company holidays, flexible PTO, and parental leave, just to name a few.
Emeritus provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.",100000.0,YEARLY,United States,10367223.0,9.0,,80000.0,Full-time,2.0,1713474544000.0,1.0,https://www.linkedin.com/jobs/view/3901950460/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716066544000.0,,Associate,,1713474544000.0,,0,FULL_TIME,USD,BASE_SALARY,90000.0,,,kaggle_us,"['SQL', 'Excel', 'Tableau', 'Power BI', 'Looker', 'Machine Learning', 'Data Visualization']"
3901954566,Centene Corporation,Business Analyst II,"You could be the one who changes everything for our 28 million members. Centene is transforming the health of our communities, one person at a time. As a diversified, national organization, you’ll have access to competitive benefits including a fresh perspective on workplace flexibility.

Position Purpose Perform various analysis and interpretation to link business needs and objectives for assigned function.

Support business initiatives through data analysis, identification of implementation barriers and user acceptance testing of new systemsIdentify and analyze user requirements, procedures, and problems to improve existing processesPerform detailed analysis on assigned projects, recommend potential business solutions and assist with implementationIdentify ways to enhance performance management and operational reports related to new business implementation processesDevelop and incorporate organizational best practices into business applicationsLead problem solving and coordination efforts between various business unitsAssist with formulating and updating departmental policies and procedures

Education/Experience Bachelor’s degree in related field or equivalent experience. 2-4 years of business process or data analysis experience, preferably in healthcare. Advanced knowledge of Microsoft Applications, including Excel and Access preferred. Project management experience preferred.

Pay Range $54,000.00 - $97,100.00 per year

Centene offers a comprehensive benefits package including competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules. Actual pay will be adjusted based on an individual's skills, experience, education, and other job-related factors permitted by law. Total compensation may also include additional forms of incentives.

Centene is an equal opportunity employer that is committed to diversity, and values the ways in which we are different. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or other characteristic protected by applicable law.",97100.0,YEARLY,"Florida, United States",9703.0,6.0,,54000.0,Full-time,,1713475701000.0,1.0,https://www.linkedin.com/jobs/view/3901954566/?trk=jobs_biz_prem_srch,https://ad.doubleclick.net/ddm/clk/416849445;275979402;z?https://jobs.centene.com/us/en/jobs/1496153/business-analyst-ii/?ss=paid&utm_campaign=always_on-full_scrape_&utm_medium=social_media&utm_source=linkedin.com&utm_content=job_posting,OffsiteApply,1716068413000.0,,,,1713476413000.0,jobs.centene.com,0,FULL_TIME,USD,BASE_SALARY,75550.0,,,kaggle_us,['Excel']
3902346929,Insight Global,Workday Compensation Business Analyst,"This Business Analyst will be working closely with the implementation partner and the internal HRIS teams focused solely on the compensation module. Contract through Summer 2025100% Remote
Description:The Business Analyst will play an important role in ensuring the project’s success by identifying, gathering, and analyzing data related to the project. This will require working with various members of global HR and Tech teams, among others. The company is also working closely with a 3rd party to carry out the implementation, and this role will also work with that party to facilitate collecting and providing information to them as needed. The Business Analyst should be someone who is comfortable in a fast-paced environment managing multiple priorities.
Responsibilities:· Collect policies and practices, both global and local, for review & synthesis· Participate and help drive the analysis of the current Workday organization configuration (ex: Locations, Custom Orgs)· Create presentations and Excel analyses· Work directly with internal and external stakeholders, including Tech and HRIS, as well as implementation partner· Follow up and influence others to help achieve positive project outcomes· Proactively recognize and communicate issues",155000.0,YEARLY,United States,11056.0,11.0,,145000.0,Contract,2.0,1713532644000.0,1.0,https://www.linkedin.com/jobs/view/3902346929/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716124644000.0,,Mid-Senior level,,1713532644000.0,,0,CONTRACT,USD,BASE_SALARY,150000.0,,,kaggle_us,['Excel']
3902735179,Vail Health,Sr. Healthcare Data Analyst,"To us, it's about living life to the fullest while serving our patients, teammates, neighbors and friends. We are dedicated and passionate in everything we do, seeking challenge and appreciating the routes that got us here. Whether our path is clinical or not, we all came to find balance and meaning in our lives within the work we are passionate about and the adventures we live.

Vail Health has become the world’s most advanced mountain healthcare system. Vail Health consists of an updated 520,000-square-foot, 56-bed hospital. This state-of-the-art facility provides exceptional care to all of our patients, with the most beautiful views in the area, located centrally in Vail.

In addition to the hospital, Vail Health has many access points including:

Howard Head Sports Medicine offers physical therapy services at 10 locations and works closely with our internationally renowned orthopedic partners at The Steadman Clinic and Vail-Summit Orthopedics & Neurosurgery.Vail Health also owns interest in multiple joint venture ambulatory surgery centers (ASCs) throughout the region.Colorado Mountain Medical, Beaver Creek Medical Center, urgent care clinics in Vail, Dillon, Avon and Eagle, Edwards medical campus and Eagle Healthcare Center.The Shaw Cancer Center and Sonnenalp Breast Center are the region’s only fully accredited cancer treatment center and comprehensive breast center. Vail Health is also leading the way in serving our communities’ behavioral health needs with outpatient behavioral health services at the Edwards Community Health Campus, and the Precourt Healing Center, a 28-bed in-patient behavioral health facility, opening in 2025.


About The Opportunity

The Senior Healthcare Data Analyst is responsible for leveraging advanced data analysis skills and healthcare industry knowledge to provide insights that support decision-making and operational improvements within family medicine, specialty, and urgent care settings. This role involves analyzing healthcare data, developing, and maintaining insightful dashboards, and communicating findings to senior leadership, thereby directly influencing the optimization and effective management of healthcare services.

What You Will Do

Analyze complex healthcare data sets to identify trends, patterns, and insights that can drive business decisions and improve patient care. Utilize statistical techniques to validate data and findings.Develop and maintain robust dashboards and reports using SQL and PowerBI. Ensure these tools provide actionable insights and support data-driven decision-making processes.Work closely with senior leadership to understand business objectives and provide data analyses that support strategic initiatives. Offer recommendations based on data findings to enhance business and clinical operations.Translate complex data findings into clear, compelling stories that engage stakeholders and support organizational goals. Present data visually and narratively to explain the significance behind the numbers.Collaborate with various departments to ensure the accurate collection, analysis, and interpretation of data. Provide training and support to team members on data analytics tools and best practices.Implement and maintain quality control measures to ensure data accuracy and integrity. Regularly review and update data analysis methodologies to adhere to industry standards and best practices.Role models the principles of a Just Culture and Vail Health ValuesPerform other duties as assigned. Must be HIPAA compliant


This description is not intended and should not be construed to be an exhaustive list of all responsibilities, skills and efforts or work conditions associated with the job. It is intended to be an accurate reflection of the general nature and level of the job.

Experience

What you will need:

5 years of experience in data analysis, including the use of statistical methods to collect and analyze data and generate quality business reports required1 year of healthcare experience in family medicine, ambulatory services, and urgent care preferred Previous experience working the data directly from an EMR such as Cerner, Allscripts, and Epic preferred


License(s)

N/A


Certification(s)

N/A


Computer / Typing

Must possess, or be able to obtain within 90 days, the computers skills necessary to complete online learning requirements for job-specific competencies, access online forms and policies, complete online benefits enrollment, etc.


Must have working knowledge of the English language, including reading, writing, and speaking English.

Education

Bachelor's or Master's degree in Data Science, Statistics, Healthcare Administration, or related field preferred.


Application Close Date: April 23, 2024

Benefits At Vail Health (Full And Part Time) Include

Competitive Wages & Family Benefits: Competitive wagesParental leave (4 weeks paid)Housing programsChildcare reimbursement Comprehensive Health Benefits: MedicalDental VisionEducational Programs: Tuition Assistance Existing Student Loan RepaymentSpecialty Certification ReimbursementAnnual Supplemental Educational FundsPaid Time Off: Up to five weeks in your first year of employment and continues to grow each year.Retirement & Supplemental Insurance: 403(b) Retirement plan with immediate matching Life insuranceShort and long-term disabilityRecreation Benefits, Wellness & More: Up to $1,000 annual wellbeing reimbursementRecreation discountsPet insurance
Pay is based upon relevant education and experience per year.

Yearly Pay

$87,581.31—$131,350.54 USD

Some roles may be based outside of our Colorado office (remote-only positions). Roles based outside of our primary office can sit in any of the following states: AZ, CO, CT, DC, FL, GA, ID, IL, KS, MA, MD, MI, MN, NC, NJ, OH, OR, PA, SC, TN, TX, UT, VA, WA, and WI. Please only apply if you are able to live and work primarily in one of the states listed above. State locations and specifics are subject to change as our hiring requirements shift.

Relocation and housing assistance may be available.",131350.55,YEARLY,United States,22303218.0,9.0,,87581.31,Full-time,,1713387408000.0,1.0,https://www.linkedin.com/jobs/view/3902735179/?trk=jobs_biz_prem_srch,https://www.vailhealth.org/careers/jobs/sr-healthcare-data-analyst-5158276004?gh_src=11a8fb4f4us,OffsiteApply,1715980080000.0,,,,1713388080000.0,www.vailhealth.org,0,FULL_TIME,USD,BASE_SALARY,109465.93,,,kaggle_us,"['SQL', 'Power BI', 'Statistics']"
3902802384,Carallel,Data Analyst,"Company: Carallel is on a mission to make caregiving easier for the millions of people supporting loved ones across the country. As a tech-enabled service, we provide empathetic support, personalized guidance, and practical assistance throughout a caregiving journey. We are committed to demonstrating the impact caregiver support can have on healthcare outcomes for caregivers and the loved ones who rely on them.Our team is guided by five core values that define our collaboration internally and our efforts externally: Empathy + Diversity + Collaboration + Purpose + Accountability. By embodying these values, we strive to create a positive and lasting impact in the world of caregiver support.Summary: As a Data Analyst, you will be critical in providing intelligence and decision support to Carallel’s business. You will be responsible for developing and managing reports and exports based on business needs, analyzing trends and patterns, and providing insights across the Carallel organization.
Responsibilities:Collaborate with product, service line, and customer success teams to create insightful reports and exports that support business needs.Develop, test, and maintain reports, dashboards, and data exports using the Domo BI system.Analyze reports for trends and communicate findings to stakeholders.Recommend improvements and new report formats and visualizations.Validate reports against source data.Create and maintain data dictionaries and report documentation.Assist with other data-related projects as required.
Requirements:B.S. in Data Science, Computer Science, Statistics, or a related field.3+ years of experience with BI tools (e.g., Domo, Power BI, Tableau, MicroStrategy, Zoho).3+ years of experience creating reports, visualizations, dashboards, and exports.Proficiency in processing data using Excel or Google Sheets.Understanding of data analysis best practices.Exceptional attention to detail. Preferred:Experience with the Domo Data Warehouse/Business Intelligence system.Experience with healthcare-related or digital health applications.
Benefits:Mission-driven, gratifying work in an entrepreneurial environmentCompetitive compensationAbility to work remotelyFlexible work schedule
Job Type: Full-time
Job Location: Remote work; company located in the Greater Chicagoland Area
This is a U.S.-based, remote work position, and verification of U.S. work authorization is required. Background investigation and drug screening are also required, as allowed by law.
All applicants will receive consideration for employment without regard to race, color, religion,sex, sexual orientation, gender identity, national origin, disability-protected veteran status, orany other characteristics protected by law.

",90000.0,YEARLY,United States,29121558.0,20.0,,85000.0,Full-time,7.0,1713550215000.0,1.0,https://www.linkedin.com/jobs/view/3902802384/?trk=jobs_biz_prem_srch,https://carallel.com/position/data-analyst/,OffsiteApply,1716142215000.0,,,,1713550215000.0,,0,FULL_TIME,USD,BASE_SALARY,87500.0,,,kaggle_us,"['Excel', 'Tableau', 'Power BI', 'Statistics']"
3902802811,Zest AI,Associate Data Analyst,"Zest AI has been perfecting AI for consumer lending decisions since 2009. Our mission is to make fair and transparent credit available to everyone and our AI-enabled software creates some of the most inclusive risk models in the industry. Our Model Management System helps lenders make better decisions and better loans — increasing revenue, reducing risk, and automating compliance — while expanding credit access to deserving people with no added risk!
Our technology teams at Zest AI thrive on solving challenging problems that have a big impact on people's daily lives. We build tools to improve consumer lending by meeting the needs of financial institutions and their customers around the world. By leveraging a combination of machine learning and vast amounts of data, we seek to challenge traditional credit scoring models, while expanding the use of our proprietary technology across the fintech industry. Our team is committed to continuously leveraging and adapting the latest advances in AI/ML to benefit those we serve.
As a Data Analyst, you will be responsible for interpreting and analyzing complex data sets, developing insights to help drive business strategies, and communicating your findings to both technical and non-technical team members. You will also be involved in project management, ensuring that data-driven projects are completed on time and within scope. In this role, you will work closely with Data Scientists, Engineers, and our Client Success team to ensure our data solutions meet and exceed client expectations. Additionally, you will have the opportunity to drive your own research projects under the guidance of senior team members.
Responsibilities:- Analyze and interpret complex data sets and machine learning model results using advanced statistical techniques. - Translate model results to business impact.- Develop and implement data collection systems and other strategies that optimize statistical efficiency and data quality- Identify, analyze, and interpret trends or patterns in complex data sets- Work closely with management to prioritize business and information needs- Communicate findings to company through standard and ad hoc reports- Promote and support data-driven decision making within the organization
Requirements:- Expertise in data wrangling and manipulation in Python and SQL- Solid understanding of machine learning and statistical analysis- Excellent business acumen and ability to understand and solve complex business problems- Strong coding skills, comfortable with Object-Oriented Programming- Strong communication skills, with the ability to present complex data in a clear and concise manner- Good project management skills, with a proven track record of delivering projects on time and within scope- Bachelor's degree in Computer Science, Statistics, or a related field
Perks and benefits:All Zestys experience:The opportunity to join a mission-focused companyPeople – the best part of ZestRobust medical, dental and vision insurance plansAnnual bonus plan participation401(k) with generous matchEmployee Awards and Recognition11 company holidaysWinter break (office closed between Christmas and New Year's Day)Unlimited vacation timeEmployee Resource GroupsGenerous family leave policy (12 week maternity leave / 6 week paternity leave)Phone, internet, wellness, and professional development allowancesEmployee gatherings, including Town Hall meetings
Additionally, our Burbank, CA area, hybrid model Zestys enjoy:Beautiful, modern, dog-friendly office with lounge areas, video games, and gigantic jigsaw puzzlesDaily catered lunches from LA’s best restaurants and a fully stocked kitchenComplimentary manicures, pedicures, and mindfulness sessionsCompany happy hours, social events, outings, and much more!
About Zest AI:Creating a diverse and inclusive culture where all are welcomed, valued, and empowered to achieve our full potential is important to who we are and where we’re headed in the future. We know that unique backgrounds, experiences, and perspectives help us think bigger, spark innovation, and succeed together. Zest is committed to diversity, equity, and inclusion and encourages professionals from underrepresented groups in technology and financial services to apply.
Our core values are Communication, Collaboration, Bias for Action, Client-centricity, and Heart. Learn more at Zest.ai, follow us on LinkedIn (linkedin.com/company/zest-ai/) or Twitter @Zest_AI, or check out our Insights blog (https://www.zest.ai/cms/insights).",85000.0,YEARLY,United States,29322289.0,99.0,,65000.0,Full-time,54.0,1713550117000.0,1.0,https://www.linkedin.com/jobs/view/3902802811/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716142117000.0,,Entry level,,1713550117000.0,,0,FULL_TIME,USD,BASE_SALARY,75000.0,,,kaggle_us,"['Python', 'SQL', 'Machine Learning', 'Statistics']"
3902814864,Swoon,Marketing Analyst - 79497,"We are hiring a best in class Marketing Analyst for our leading delivery platform client - recognized as the largest food delivery company in the United States.
This is a 1 year contract and fully remote with a rate of $33 per hour, W2. 
We offer 50% paid health benefits (medical, dental, and vision).
What you'll bring:You have experience building marketing campaignsBachelor’s DegreePrior experience working with Google SuiteYou are proficient in spreadsheets and SQL.Ideally some experience in marketing or growthProficiency in with email marketing systems like iterableProficiency building marketing collateral in Figma or canva
What you'll doDevelop and manage marketing campaigns for all merchants.Monitor and report on the performance of campaigns contractually driving improvement.Run A/B tests Design and build marketing collateral Work cross functional to promote our merchants across the entire platform.",,YEARLY,United States,731128.0,67.0,33.0,,Contract,21.0,1713551711000.0,1.0,https://www.linkedin.com/jobs/view/3902814864/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716143711000.0,,Entry level,,1713551711000.0,,0,CONTRACT,USD,BASE_SALARY,33.0,,,kaggle_us,"['SQL', 'A/B Testing']"
3902833722,Ventegra,Reporting and Data Analyst,"Ventegra is a fast paced, innovative virtual company. The Reporting and Data Analyst will help develop Ventegra’s strategic roadmap for reporting and analytics that fosters a data-driven culture within Ventegra. This position provides a unique opportunity for a high-performing, analytically-inclined individual to apply and build their skills in a dynamic and entrepreneurial operating environment. Duties include:Interpret and refine customer requirements/requests for informationQuantifying, Measuring and Analyzing Financial and Utilization Metrics of HealthcarePerform research and analysis of complex healthcare claims and pharmacy dataEffectively fulfill information needs using available analytical tools and techniques or through development of ad hoc queriesDevelop and present actionable insights to internal customers, including management, as well as external customersManage and meet competing deliverables in a dynamic and fast-paced environmentMaintain and develop enterprise reports in Tableau serverDevelop and execute queries and reports in Access, SQL, and VBAOther duties as assigned Skills/Qualifications:Ability to present complex information in an easy-to-understand mannerStrong desire to learn the design, development, and maintain of ongoing metrics, reports, analyses, etc.Ability to solve problems logically and systematically with attention to detailExceptional verbal and written communication skillsCollaborative working style with the ability to effectively interface with different organizations and personalitiesSelf-motivated with ability to work remotely is a must Education/Experience:Bachelor's degree in Business, Statistics, Computer Science, Mathematics or related fieldExperience in two or more of the following environments: Access, Excel, SQL, VBA, PythonExperience with quantitative analyticsExperience managing/working with large databases is a strong advantageExperience with Tableau Desktop/Server strongly preferredProject management experience is a plusKnowledge of PBM/healthcare industry strongly preferred",93600.0,YEARLY,United States,10052668.0,64.0,,52000.0,Full-time,28.0,1713556188000.0,1.0,https://www.linkedin.com/jobs/view/3902833722/?trk=jobs_biz_prem_srch,https://www.indeed.com/job/reporting-and-data-analyst-446cdf391e3fc2ba,OffsiteApply,1716148188000.0,,,,1713556188000.0,,0,FULL_TIME,USD,BASE_SALARY,72800.0,,,kaggle_us,"['SQL', 'Excel', 'Tableau', 'Statistics']"
