job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips
3891080059,Perfict,Information Technology Business Analyst,"About Us:Perfict Global is a leading IT consulting services provider focused on providing innovative and successful business workforce solutions to Fortune 500 companies. Our trained and experienced professionals constantly strive to bring together the best technologies available to manage client's complex business and technology, participate in implementation activities and collaborate in new ways to meet client needs.
We provide excellent benefits such as Medical, Dental, Vision ++ a fun company to work!!!
W2
Job description:
Bachelors degree + 5 years related experiencePEOPLESOFTCOUPASupply chain experienceNeed data background; data management, data cleansing, data validation, working with master data – position is focused on transitioning from PEOPLESOFT TO COUPA -will be accountable for monitoring all system interfaces and external file validation – ETL, etc.Heavy Excel experience.BA background; gathering requirements, documentation, etc.",,,United States,6635656.0,10.0,,,Contract,2.0,1712864321000.0,1.0,https://www.linkedin.com/jobs/view/3891080059/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715456321000.0,,Mid-Senior level,,1712864321000.0,,0,CONTRACT,,,,,
3894285832,OEC,Senior Business Analyst- SaaS and Sales,"Job Summary/ObjectiveAnalyzes, defines and supports key growth initiatives to help drive internal efficiencies and value creation in support of the Sales / Direct Sales business unit. Leverages industry and subject matter expertise to support, collect, and analyze data related to product activations, product usage, market dynamics, and CRM activities to create insights that help drive Sales growth. Works with CRM, data warehouses and BI tools (i.e. LinkIQ, Power BI, Easy Territory) to produce reports that provide insight and guidance to Sales management including mapping employee activities to overall sales performance. Partners with Marketing, Customer Success, eLearning, BIS and Product to share insights, identify workflow improvements and develop customer engagement campaigns to increase product adoption. Key Responsibilities & Duties (essential to the job)Identifies ongoing needs of the Sales Departments around performance management, executes reports as needed, and partners with BI Services to determine opportunities for automation of recurring reporting needs.Translates business data into real-time business analysis to convert into actionable customer engagement opportunities. Evaluates trends and identifies areas of opportunity.Develops relationships and collaborates cross-functionally with the business and external partners to gather and define business requirements, challenges assumptions, and provides a different perspective on how OEC tracks and manages customer and employee performance through data analysis for the Sales team.Recommends strategies and processes that will evolve OEC’s capabilities in delivering internal analytics.Serves as subject matter expert for data needs of Sales team and leverages strategic thinking to help define internal reporting roadmaps which support needs of the customer-facing team.Partners with the Sales management to analyze employee activity relative to customer product usage to understand the impact of activities. Collaborates with ERP Services to improve CRM processes and workflows to improve productivity of the team and provide easier access to tracking key milestones.Designs and implements highly automated business reporting, analysis and dashboard processes to provide daily, weekly and monthly visibility on business performance and trends to help drive OEC strategy.Provides actionable insight, bringing transparency to key trends and issues underlying business performance that will ultimately determine leadership-level corrective action plans.Uses inherent industry and product subject matter expertise to mentor and assist other employees.  Education A bachelor’s degree from an accredited college or university is required, with a focus in Business, Information Technology, Mathematics, Economics, or a related discipline. In the absence of a degree, equivalent work experience directly related to the role's key responsibilities will be considered. Experience, Skills and Key CompetenciesAt least 6 years of progressively responsible experience in data, business, and/or process analysis, to include working with applications such as Microsoft Excel/Access/Dynamics, Power BI, Azure, Easy Territory, and Web-scale databases, plus experience with trend analysis and leveraging data predictions. Must also be able to demonstrate the following skills and abilities:Demonstrated ability to manage time and multiple tasks effectively.In-depth knowledge and application of a variety of business intelligence tools and emerging technologies.Strong business or sales acumen to understand the market and be able to analyze and resolve issues with limited direction.Able to gain an in-depth understanding of OEC’s products and technology components including their features, benefits, and application within the marketplace.Excellent verbal and written communication skills.Strong interpersonal skills with the ability to establish collaborative working relationships across internal teams and individuals with varying levels of expertise.Able to investigate, analyze, and articulate data requirements.Detailed and process-oriented, with the ability to think and work independently and creatively.Ability to mentor and guide other employees.",,,United States,19831.0,1.0,,,Full-time,,1712863046000.0,1.0,https://www.linkedin.com/jobs/view/3894285832/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715455046000.0,,Mid-Senior level,,1712863046000.0,,0,FULL_TIME,,,,,
3894400726,DataMasters,Sr SAP Business Analyst (exp w/ migration from SAP ECC 6.0 to MS Dynamics 365 preferred),"Immediate need for a SAP Functional Business Analyst for our direct Greensboro NC area client.-ECC 6.0 required-experience with migration from SAP ECC6 to Microsoft Dynamics 365 HIGHLY PREFERRED-12 month contract-Hybrid preferred, will consider remote.-Able to work hours in EST Time zone.-Manufacturing, distribution, SC, or similar industry, and applicable modules experience preferred. MM PP WM SD.-Configuration experience preferred.-Small team, will need to be strong communicator with solid understanding of business functions.",,,United States,44254.0,3.0,,,Contract,,1712866352000.0,1.0,https://www.linkedin.com/jobs/view/3894400726/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715458352000.0,,Mid-Senior level,,1712866352000.0,,0,CONTRACT,,,,,
3894881837,NAM Info Inc,Business Analyst with Supply Chain & MDM,"Business Analyst with Supply Chain & MDM12 Months ContractRemote, be willing to travel as appropriate 
Qualifications
Ten to twelve years’ of experience in full life cycle of Business Analysis.Experience in “retail” domain and thorough understanding of supply chain” workflow will be key to the role.5+ years’ experience on the Informatica MDM platform (version 10.x experience a MUST).Informatica MDM strategist who brings (and can cite) best practices.Experience with Supply Chain Data is a MUSTExtensive development experience on a cloud platform preferred (Azure, in particular)Client facing or consulting experience, highly preferred.Experience in working on projects that required hands on skill in problem solving and analytical acumen.Adaptability to emerging technologies, accelerated learning curve.Ability to explain and present concepts to technical and non-technical audiences alike, including C-Suite leaders.Bachelor’s Degree in MIS, Computer Science, Math, Engineering, or comparable major.Solid foundation in Computer Science, with strong competencies in data structures, algorithms, and software design.Knowledge and experience in developing software using agile methodologies.Proficient in authoring, editing, and presenting technical documents.Ability to communicate effectively via multiple channels (verbal, written, etc.) with technical and non-technical staff.
ResponsibilitiesLead the technical planning & requirements gathering phases including estimate, develop, test, manage projects of MDM. Extensive experience in requirement gathering, functional and technical documentation specification.Experience is using variety of data modeling tools to prepare workflow diagrams.Compatible experience in functional and regression testing as appropriate.Extensive knowledge of Supply Chain Data is necessary.Work directly and collaboratively with Business SME’s MDM Solution Architect, MDM Admin, and MDM developers.Client facing Technical and Business stakeholders.Serve as a Business Analyst lead and mentor. Provide technical support or leadership in the development and continual improvement of MDM solutions.Develop and maintain effective working relationships with team members.Demonstrate the ability to adapt and work with team members of various experience levels.Collaborate with business stakeholders to gather and document MDM requirements, including data elements, business rules, and use cases.Conduct comprehensive data mapping exercises to identify data sources, data elements, and data relationships relevant to the MDM implementation.Analyze and document existing data structures and data flows to assess their compatibility with the Informatica P360 MDM solution.Translate business requirements into technical specifications and user stories for MDM developers, with a particular focus on data mappings and transformations.Assist in the design and configuration of Informatica P360 MDM solutions based on business requirements and data mappings.Work closely with MDM architects, developers, and data stewards to ensure alignment between business needs and technical solutions.Facilitate workshops and meetings with business stakeholders to review and validate MDM requirements, data mappings, and solutions.Develop test plans and test cases for MDM functionality, with a specific focus on validating data mappings and transformations.Provide training and support to end-users on MDM processes, data mappings, and functionalities.Assist in the documentation and maintenance of MDM-related artifacts, including requirements, data mappings, design documents, and user manuals.
Kindly reply with your resume to Email- jnehru@nam-it.com",,,United States,1909776.0,4.0,,,Contract,,1712855619000.0,1.0,https://www.linkedin.com/jobs/view/3894881837/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715447619000.0,,Mid-Senior level,,1712855619000.0,,0,CONTRACT,,,,,
3895215696,Quantum World Technologies Inc.,Data Analyst,"Resource should be able to visualize and explain the Data Models.Should be able to compare and validate the differences.Should be strong in ExcelShould be strong in SQLShould be strong in TableauIntermediate – Python (NumPy, Data Analytics)",,,United States,13331595.0,4.0,,,Contract,,1712864724000.0,1.0,https://www.linkedin.com/jobs/view/3895215696/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715456724000.0,,Mid-Senior level,,1712864724000.0,,0,CONTRACT,,,,,
3895542866,Nordstrom,Credit Data Analyst 2 (Remote),"Job Description

As an integral part of our Digital Analytics team, the data analyst 2 is responsible for collecting, analyzing and presenting data to improve decision making around customer experience projects in Nordstrom’s high-growth Direct online channel. This individual should have a high degree of curiosity about the business and the skills to discover impactful insights from data. They should be able to communicate those insights in a way that builds confidence and enables decisions that drive business value.

A day in the life…

Partner with key stakeholders on data analysis problemsMine complex digital behavioral data and transform it into actionable informationApply common statistical methods, data modeling, and predictive analysis to answer strategic questions for the online businessUse advanced data visualization techniques to communicate solutions to business stakeholdersProvide exceptional customer service through professionalism, ownership and initiativeDemonstrate productivity through the efficient use of time and a commitment to strong results

You own this if you have…

Quantitative degree (preferably a Master's degree) in mathematics, statistics, computer science, engineering, or similar quantitative analytics discipline1+ year of corporate data analysis experience in online analytics (online retail a plus)1+ year of corporate experience writing SQL queries from scratch1+ year of professional experience using R or Python in an analytics capacityWorking understanding of statisticsGood verbal and written communication skills, ability to convey results to non-experts

Nordstrom is able to offer remote employment for this position in: Arizona, California, Colorado, Illinois, Nevada, North Carolina, Texas, Utah and Washington.

We’ve got you covered…

Our employees are our most important asset and that’s reflected in our benefits. Nordstrom is proud to offer a variety of benefits to support employees and their families, including:

Medical/Vision, Dental, Retirement and Paid Time AwayLife Insurance and DisabilityMerchandise Discount and EAP Resources

A few more important points...

The job posting highlights the most critical responsibilities and requirements of the job. It’s not all-inclusive. There may be additional duties, responsibilities and qualifications for this job.

Nordstrom will consider qualified applicants with criminal histories in a manner consistent with all legal requirements.

Applicants with disabilities who require assistance or accommodation should contact the nearest Nordstrom location, which can be identified at www.nordstrom.com.

© 2022 Nordstrom, Inc

Current Nordstrom employees: To apply, log into Workday, click the Careers button and then click Find Jobs.

Pay Range Details

The pay range(s) below are provided in compliance with state specific laws. Pay ranges may be different in other locations.

California: $87,500- $145,000 annually, Colorado: $76,500- $126,500 annually, Nevada: $76,500- $126,500 annually, Washington: $87,500- $145,000 annually",145000.0,YEARLY,United States,3379.0,220.0,,76500.0,Full-time,16.0,1712892062000.0,1.0,https://www.linkedin.com/jobs/view/3895542866/?trk=jobs_biz_prem_srch,https://nordstrom.wd5.myworkdayjobs.com/nordstrom_careers/job/Centennial-CO/Credit-Data-Analyst-2--Remote-_R-644855-1/apply?source=LinkedIn,OffsiteApply,1715484710000.0,,Mid-Senior level,,1712892710000.0,nordstrom.wd5.myworkdayjobs.com,0,FULL_TIME,USD,BASE_SALARY,110750.0,,
3895815353,Interview Kickstart,Part-time Mentor - Data Analyst/Business Analyst (DABA),"Who are we, you ask? The name InterviewKickstart might have given you a clue. But here’s the 30-second elevator pitch - Interviews can be challenging. And when it comes to the top tech companies like Google, Apple, Facebook, Netflix, etc., they can be downright brutal. Most candidates don’t make it simply because they don’t prepare well enough. InterviewKickstart (IK) helps candidates nail the most challenging tech interviews.
At IK, current and former hiring managers at these top companies train candidates in an intense interview prep course to prepare them for the most challenging interviews
Role: Do you enjoy teaching complex topics easy to understand for everyone?Do you love to solve data analysis problems?Do you want to be a part of the team creating world-class data/business analyst content to crack the most challenging interviews? Do you like to mitigate your colleague/students clearing doubts related to data analysis? 
If the answer to all of those questions is yes for you, IK is the place for you. We are looking for Data Analyst/ Business Analysts with a strong passion for teaching. This role will provide opportunities to network with other experts, understand learner issues and contribute to the data science community at large.
Responsibilities:
Deliver live sessions on various topics in the area of SQL, Business Needs and Decision Making, Data Visualization and other ML techniques for data analysis.. Constantly improve the session flow and delivery by working with other instructors and subject matter expertsSimplify complex issues and explain them in an engaging mannerHave regular discussions with IK’s curriculum team in evolving the DS curriculumHelp in onboarding and training other instructors and coachesUnderstand the challenges faced by students and willingness to help them out
 Requirements:
Minimum 4-5 years of experience in tier-1 Tech companies as a Data Analyst/ Business Analyst/Decision ScientistComfortable with visualization tools such as Tableau, Mathematical concepts such as probability, statistics etcProficient in at least one of this programming knowledge: python (preferred), R, SQL Experience in delivering end-to-end solutions related to business analytics case studies such as Product Analysis, Finance trends etc Participation in interview panels and hiring committees Should be willing to work on weekends/evenings and be available as per the US time zone",,,United States,4790142.0,3.0,,,Part-time,,1712897880000.0,1.0,https://www.linkedin.com/jobs/view/3895815353/?trk=jobs_biz_prem_srch,https://interviewkickstart.keka.com/careers/jobdetails/46279,OffsiteApply,1715489879000.0,,Mid-Senior level,,1712897880000.0,,0,PART_TIME,,,,,
3898155882,"Next Gen IT, Inc",Business Analyst with Oracle EPM,"Oracle EPM Business Analyst, Remote Exp: 5-7yrs Non Visa Candidate Only(OPT/CPT/EAD's)  This role will be 70% functional focused around the EPBCS module of Oracle EPM.  Job Description: This BA will be supporting the Oracle EPM application to support the financial/analytics space Strong understanding of Oracle Financials – specifically EPBCS Experience working with the business to gather, document requirements Preferably an understanding of the cube structure and how dimensions work within EPBCS Ability to generate ad hoc reports from business within EPM Ability to support and maintain a mature EPM environment 70% functional/30% technical ",,,United States,84813880.0,27.0,,,Contract,5.0,1713207854000.0,1.0,https://www.linkedin.com/jobs/view/3898155882/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715799854000.0,,,,1713207854000.0,,0,CONTRACT,,,,,
3898160133,blueStone Staffing,Data Analyst 1 - 10315,"Job Description: Technical Leader / Data Analyst IDirect Apply: https://bluestonestaffing.com/jobs/data-analyst-1-10315/
Overview: The Technical Leader, or Tech Lead, is pivotal in providing operational and technical support to the Agile Development Team. They play a central role in the creation of Consumable Data Sets (CDS) utilizing Azure Cloud data via Databricks (DBX) and PowerBI cloud reports. Additionally, the Tech Lead fosters a collaborative environment, offering guidance to team members while also engaging in development tasks as time permits.
Duties:Provide operational and technical leadership for the Agile Development Team, assisting with development needs and questions.Utilize expertise in Data Engineering with DataBricks, Hadoop, and Spark SQL to optimize code as required.Review BI products to ensure compliance with requirements and validate data integrity.Conduct quick daily stand-ups to address open issues or blockers faced by the team.Ensure adherence to defined processes by the EXL team, including task updates and status reporting.Participate in new requirements/refinement sessions with business requestors, GM leads, and EXL Contractors, supporting the Product Manager, Scrum Leader, and Architect.Facilitate user acceptance testing (UAT), reviewing products ready for testing and coordinating meetings with stakeholders.Coach the team in best agile practices, identifying and addressing anti-patterns.Support DE and BI deployments, ensuring version control and documentation maintenance.Provide development support as part of the team, actively contributing to CDS and BI report development.Offer after-hours operational support, monitoring intraday reports and addressing any issues.Conduct quarterly usage audits to assess user engagement and report executions, providing recommendations for improvement to management.
Requirements:Experience working with big data in a cloud environment, particularly Azure-Databricks.Proficiency in PowerBI and Cognos visualization tools (PowerBI Pro experience is advantageous).Agile development experience, with a solid understanding of Agile principles and methodologies.Demonstrated expertise in writing advanced SQL queries.Strong communication and leadership skills, with the ability to collaborate effectively with cross-functional teams.Detail-oriented with a focus on quality assurance and process improvement.
If you have a passion for driving technical excellence within an Agile environment and meet the qualifications outlined above, we encourage you to apply and be part of our innovative team.blueStone Staffing Solutions brings top talent to some of the most desired companies on a contract, contract-to-hire and direct hire basis. We take pride in presenting our candidates with great opportunities they may not have exposure to elsewhere. By working with blueStone, you’ll have access to rewarding job opportunities, competitive compensation, and industry leading benefits packages. We look forward to helping you land your next career opportunity and achieve your goals!",30.0,HOURLY,United States,614775.0,284.0,,25.0,Contract,110.0,1713206527000.0,1.0,https://www.linkedin.com/jobs/view/3898160133/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715798527000.0,,Associate,,1713206527000.0,,0,CONTRACT,USD,BASE_SALARY,57200.0,,
3899520919,TekInvaderZ,Senior Data Analyst,"Direct Client,100% Remote
JD:Must have over 8+ yrs exp.Proven experience working with Amazon Aurora and/or PostgreSQL in a production environment.Strong SQL skills and experience with SQL tuning techniques.Proficiency in AWS services such as EC2, Route 53, VPC, IAM, and CloudFormation.Hands-on experience with scripting languages (e.g., Python, Bash) for automation.Familiarity with database security concepts and best practices.Excellent problem-solving skills and attention to detail.Strong communication and collaboration skills, with the ability to work effectively in a team environment.Preferred Qualifications:AWS Certification -Not mandatoryExperience with other AWS database services such as RDS..Knowledge of containerization technologies (e.g., Docker, Kubernetes).Experience with DevOps practices and tools (e.g., CI/CD pipelines, Git).
QualificationsAnalytical Skills, Data Analytics, and StatisticsExcellent written and verbal communication skillsData modeling and visualization skillsExperience with statistical analysis tools and softwareAbility to work independently and remotelyExperience in the finance, e-commerce, healthcare, or marketing industries is a plusBachelor's or Master's degree in Data Science, Statistics, Mathematics, or a related field",,,United States,3824621.0,37.0,,,Contract,14.0,1713277522000.0,1.0,https://www.linkedin.com/jobs/view/3899520919/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1715869522000.0,,,,1713277522000.0,,0,CONTRACT,,,,,
3899527959,KPG99 INC,Oracle EPM Business Analyst,"Oracle EPM Business AnalystLocation: RemoteDuration: 6+ months CTHMOI: Video Job Description:• This BA will be supporting the Oracle EPM application to support the financial/analytics space• Strong understanding of Oracle Financials • Experience working with the business to gather, document requirements• Preferably an understanding of the cube structure and how dimensions work within EPBCS• Ability to generate ad hoc reports from business within EPM• Ability to support and maintain a mature EPM environment• 70% functional/30% technical

Thanks & RegardsPreeti UpadhyayTechnical Recruiter Mail id: preeti@kpgtech.com Contact: 609 357 5952 Ext 221",,,United States,3815031.0,28.0,,,Contract,1.0,1713279591000.0,1.0,https://www.linkedin.com/jobs/view/3899527959/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715871591000.0,,,,1713279591000.0,,0,CONTRACT,,,,,
3899527989,Akkodis,Senior Business Analyst ,"Akkodis is seeking a Senior Business Analyst Bilingual (Spanish) for a Full-time position with 100% Remote. United States and ideally looking for applicants with a solid Candidate in Spanish
Pay Range: $120k - $135/Annum. The rate may be negotiable based on experience, education, geographic location, and other factors.
SOP Development:Lead the creation and documentation of SOPs for various business processes.Work closely with the departments heads to understand current workflows and procedures.Document processes in a clear and concise manner, including instructions, flowcharts, and diagrams.Regularly review and update SOPs to ensure accuracy, relevance and compliance with standards and regulations.Analytic Approach:Identify key business objectives and formulate data-driven hypotheses to address them.Collect, organize, and analyze large datasets using statistical and data analysis techniques.Develop and implement analytical models and methodologies to extract business insights and drive strategic initiatives.Create visualizations, reports, and presentations to communicate findings and recommendations.KPI Establishment:Identify relevant data metrics to measure performance and uncover areas of optimization, improving operational excellence.Establish benchmarks and targets for KPIs based on company goals and productivity objectives.Decision making support:Work cross-functionally to determine the necessary information for informed decision-making, providing insights and recommendations based on data analysis.QualificationsBachelor’s degree in business administration, Economics, Finance or related field.Strong analytical skills with the ability to collect, organize, analyze and significant amounts of information with attention to detail and accuracy.Experience working in Microsoft tools.Excellent written and verbal communication skills, with the ability to present complex information in a clear manner.High accountability that delivers on commitments.

If you are interested in this role, then you can click APPLY NOW. For other opportunities available at Akkodis, or any questions, don't hesitate to get in touch with Sahil Mavi at 610-227-6981 or Sahil.mavi@akkodisgroup.com.Equal Opportunity Employer/Veterans/Disabled
Benefit offerings include medical, dental, vision, term life insurance, short-term disability insurance, additional voluntary benefits, commuter benefits, and a 401K plan. Our program provides employees the flexibility to choose the type of coverage that meets their individual needs. Available paid leave may include Paid Sick Leave, where required by law; any other paid leave required by Federal, State, or local law; and Holiday pay upon meeting eligibility criteria. Disclaimer: These benefit offerings do not apply to client-recruited jobs and jobs which are direct hire to a client.
To read our Candidate Privacy Information Statement, which explains how we will use your information, please visit https://www.akkodis.com/en/privacy-policy.The Company will consider qualified applicants with arrest and conviction records.",135000.0,YEARLY,United States,79383535.0,609.0,,120000.0,Full-time,220.0,1713279469000.0,1.0,https://www.linkedin.com/jobs/view/3899527989/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715871468000.0,,Associate,,1713279469000.0,,0,FULL_TIME,USD,BASE_SALARY,127500.0,,
3899535358,Emids,Business Analyst,"Role: Business Analyst(EzCAP) Location: Bakersfield, CA (Hybrid/Remote)Mode of Hire: Fulltime
Must have SkillsBusiness Analysts (BAs) that know EzCAPHave expertise to assist with configuration activities like contracts, benefits, fee schedules etcClaims adjudication and troubleshootingBonus skillsKnowledge of EzCAP backend data model, SQL writing abilityAny advanced Excel skills Here at Emids we're not scared of differences. It's how we break new ground. As we scale and elevate the experience of our clients in the Healthcare & LifeSciences Space and ultimately have an impact on every patient from every walk of life, the team we build must be reflective of the diversity that we serve. Together, we've built and will continue to grow, a diverse and inclusive culture where everyone has a seat at the table and the space to be their most authentic self. Emids believes in being an Equal Opportunity Employer and we support, celebrate, and cherish all the things that make our teammates who they are.",,,"California, United States",72060.0,247.0,,,Full-time,112.0,1713280070000.0,,https://www.linkedin.com/jobs/view/3899535358/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715872070000.0,,Associate,,1713280070000.0,,0,FULL_TIME,,,,,
3899935022,Brooksource,Data Analyst,"Data AnalystDuration: 3-4mo Contract Open to 100% Remote
We are seeking a skilled Data Analyst to join our team and play a pivotal role in our ongoing data optimization initiatives. The position arises from the need to bridge the gap between our business requirements and the technical implementation of our Pimcore migration project. The ideal candidate will have a solid background in data analysis, particularly with expertise in SQL and navigating various data systems. This role will involve working closely with our Pimcore implementor and business stakeholders to ensure a smooth transition and optimization of our data landscape.
Key Responsibilities:Conduct data mapping exercises from current systems to Pimcore, ensuring accurate and efficient migration.Utilize SQL to extract and manipulate data from our data warehouse and other relevant sources.Collaborate with business partners to understand data requirements and optimize data structures within the Pimcore system.Work closely with the Pimcore implementor to translate business needs into technical requirements and vice versa.Independently drive data analysis projects, from initial scoping to final implementation, while keeping stakeholders informed of progress and outcomes.
Qualifications and Skills:Bachelor's degree in a relevant field such as Computer Science, Data Analytics, or Information Systems.Minimum of 3+ years of experience in a data analysis role, with a proven track record of successfully delivering data-driven solutions.Proficiency in SQL is essential, including the ability to write complex queries, create ERD documents, and navigate data warehouses.Experience with Pimcore is preferred but not required; however, a strong aptitude for learning new systems and technologies is essential.Excellent communication skills with the ability to effectively interact with technical and non-technical stakeholders.Strong problem-solving skills and the ability to work independently to drive projects forward.
Brooksource provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, national origin, age, sex, citizenship, disability, genetic information, gender, sexual orientation, gender identity, marital status, amnesty or status as a covered veteran in accordance with applicable federal, state, and local laws",,,United States,18476.0,65.0,,,Contract,25.0,1713293214000.0,1.0,https://www.linkedin.com/jobs/view/3899935022/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715885214000.0,,Associate,,1713293214000.0,,0,CONTRACT,,,,,
3900069431,Mastech Digital,Technical Business Analyst,"IT - Business Systems Analyst Sropen to fully remote
Team Background and Preferred Candidate History:  Candidate preferred industry background: nice to have banking industry specifically in payment process or financial technology  Candidate Technical and skills profile:  Key responsibilities: working with other business analysts and product managers documenting functional requirements, building process flows on a weekly basis (may need to present in front of developers and subject matter experts) may be merchant/customer facing  Must have technical skills/experience (ask for alternative/tool/version): Atlassian JIRA, Atlassian Confluence, All Microsoft products and Outlook  Flex Skills: Fiserv experience or any experience with payment processing preferred, preferred experience as a BSA (requirement solicitation/ experience with architect/dev teams gathering requirements)  Soft skills that would make a candidate successful in this role: willingness to learn, effective communication, good at working in ambiguous environments, friendly/engaging and team player, situational awareness  Preferred bachelor's degree in a technical field or relevant work experience  Years of experience: Level 3 5-7 years   Role Differentiator: What is different about this specific role compared to other hiring with the same skill set? potential opportunity for growth, interested in diving deep into complex projects, challenging work, great opportunity to learn and be a part of a good diverse welcoming team  Logistics: 2 step interview -Panel ITVs with two business analysts, two architects, HM, director of product management",,,United States,3684.0,68.0,,,Contract,22.0,1713207324000.0,1.0,https://www.linkedin.com/jobs/view/3900069431/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715799324000.0,,Mid-Senior level,,1713207324000.0,,0,CONTRACT,,,,,
3900940774,Deloitte,Sr Federal Business Analyst and Strategy Specialist,"In this age of disruption, organizations need to navigate the future with confidence by tapping into the power of data analytics, robotics, and cognitive technologies such as Artificial Intelligence (AI). Our Strategy & Analytics portfolio helps clients leverage rigorous analytical capabilities and a pragmatic mindset to solve the most complex of problems. By joining our team, you will play a key role in helping to our clients uncover hidden relationships from vast troves of data and transforming the Government and Public Services marketplace.

Work you'll do 

Are you a big-picture thinker who connects the dots and thrives on anticipating the unexpected? Are you energized by helping organizations prepare for challenges to mitigate risks? If you are seeking a role that offers you the opportunity to advise our Government and Public Sector clients through critical and complex issues, while allowing you to develop personally and professionally, consider a career in Deloitte Consulting's Strategy team! Our GPS practice brings deep industry expertise, rigorous analytical capabilities and a pragmatic mindset to solve our client's most complex business problems. Join us and play a key role in helping to design our clients' roadmap to the future.

The team 

Deloitte's Government and Public Services (GPS) practice - our people, ideas, technology and outcomes-is designed for impact. Serving federal, state, & local government clients as well as public higher education institutions, our team of over 15,000+ professionals brings fresh perspective to help clients anticipate disruption, reimagine the possible, and fulfill their mission promise.

The GPS Strategy offering leads strategic planning & portfolio management and reporting & monitoring workstreams. This includes day-to-day client interaction and leads to the creation of relevant resources and materials (such as strategic plans, roadmaps, etc.) and work products (such as development of performance metrics, tracking dashboards, etc.) in order to successfully implement client vision.

Requirements:

Bachelor's degree in Business Management, Engineering, or other business-related fieldMust be able to obtain and maintain a Government Security Clearance 5+ years of relevant consulting or industry experience5+ years of experience with word processing, spreadsheet, and presentation creation tools, as well as Internet research tools5+ years of experience building project plans to execute transformation.5+ years of experience assessing, reporting strategy, and making recommendations to clients.Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future

Preferred:

Strong technical comprehensionStrong problem solving and troubleshooting skills Experience exercising mature judgmentProven experience effectively prioritizing workload to meet deadlines and work objectivesDemonstrated ability to write clearly and in a manner that appeals to a wide audienceExperience working with Lean Six SigmaWell versed in Business Process Re-EngineeringPrevious hands on experience with value stream mapping and predictive modeling

Information for applicants with a need for accommodation: https://www2.deloitte.com/us/en/pages/careers/articles/join-deloitte-assistance-for-disabled-applicants.html",,,"Arlington, Virginia, United States",1038.0,49.0,,,Full-time,4.0,1713387597000.0,,https://www.linkedin.com/jobs/view/3900940774/?trk=jobs_biz_prem_srch,https://ars2.equest.com/?response_id=90712b032999f1a19c82b0e855758597,OffsiteApply,1715980565000.0,,,,1713388565000.0,ars2.equest.com,0,FULL_TIME,,,,,
3900940798,Experis,Business Analyst,"Business Analyst

Must be able to obtain a Public Trust

Fully Remote

Bachelor's Degree 

Qualifications

Analyze new features and enhancements, help think through its processes, implementation, and integration with external systems. Assess current state, identify customer requirements, and define the future state and/or business solution to translate to user stories and ensure thorough testing. Become a Subject Matter Expert on team products.Basic/Minimum Qualifications:

 1+ years of experience as a business, requirements, or system analyst 1+ years of experience on a software or technology implementation project 1+ years of experience with Functional Testing and Integration Testing 1+ years of experience with Agile software development principles Bachelor’s Degree in a complementary discipline Ability to obtain and maintain a security clearance Experience working in fast-paced collaborative environments Strong written and oral presentation skills


Preferred

 1+ year experience in research and analysis Experience using JIRA and Confluence Willingness to learn, and ability to look ahead/plan around future milestones


",,,United States,2203697.0,36.0,,,Contract,14.0,1713312000000.0,1.0,https://www.linkedin.com/jobs/view/3900940798/?trk=jobs_biz_prem_srch,https://click.appcast.io/track/j7jxomh?cs=jj7&sjg=6cfq,OffsiteApply,1715980492000.0,,Mid-Senior level,,1713388492000.0,click.appcast.io,0,CONTRACT,,,,,
